,Process_ID,Process_Name,Department,Task_Name,Duration_Hours,Cost_USD,Responsible,Status,Start_Date,End_Date,Error_Rate
241,186,Invoice Processing,Finance,Conduct Interviews,2,188,Alice White,In Progress,2023-03-10,,8.591375351298456
242,320,Product Launch,HR,Job Posting,3,267,Bob Smith,Completed,2023-08-13,2023-08-13 03:00:00,4.619378195895272
243,775,Software Development,Sales,Market Research,9,261,John Green,Pending,2023-04-12,,0.3178439921001608
244,664,Customer Onboarding,IT,Receive Invoice,12,336,Alex Black,In Progress,2023-11-03,,0.7031285089653294
245,214,Employee Recruitment,Sales,Product Design,4,52,Bob White,In Progress,2023-04-17,,7.069520746056317
246,722,Customer Onboarding,IT,Job Posting,6,264,Alice White,In Progress,2023-09-20,,4.10153190982817
247,866,Software Development,HR,Testing,20,1320,Bob Doe,Completed,2023-08-08,2023-08-08 20:00:00,8.837501944470391
248,150,Employee Recruitment,IT,Job Posting,12,228,Bob Smith,Pending,2023-03-22,,1.128923933484045
249,439,Employee Recruitment,Sales,Approve Invoice,5,250,Charlie Black,Pending,2023-12-31,,9.694873420028632
250,763,Invoice Processing,Finance,Verify Invoice,18,1800,Jane Brown,Completed,2023-04-16,2023-04-16 18:00:00,2.108625267257466
251,814,Invoice Processing,IT,Review Documents,11,671,John Black,Completed,2023-03-02,2023-03-02 11:00:00,7.272637321153569
252,756,Product Launch,Sales,Product Design,6,246,Charlie Doe,In Progress,2023-01-01,,0.7423645747034868
253,108,Employee Recruitment,HR,Approve Invoice,6,150,Jane Green,Completed,2023-02-20,2023-02-20 06:00:00,8.798234062465202
254,847,Invoice Processing,Finance,Initial Contact,3,282,Bob White,Pending,2023-08-10,,9.92526768536258
255,986,Product Launch,Marketing,Verify Invoice,1,56,Alex Black,Completed,2023-04-21,2023-04-21 01:00:00,5.2311979443512415
256,159,Product Launch,Sales,Market Research,10,810,Alice White,Completed,2023-01-31,2023-01-31 10:00:00,7.9082391521409345
257,270,Software Development,Finance,Testing,3,258,Charlie Green,Pending,2023-05-27,,1.3528173550841427
258,791,Software Development,HR,Product Design,16,672,Bob Black,In Progress,2023-01-06,,3.028313504497512
259,425,Software Development,HR,Requirements Gathering,5,455,John Brown,Completed,2023-04-19,2023-04-19 05:00:00,1.5394884212618676
260,723,Customer Onboarding,Finance,Job Posting,2,194,Alice Green,Completed,2023-05-15,2023-05-15 02:00:00,3.655783648054316
261,364,Software Development,IT,Collect Documents,13,234,Charlie Doe,In Progress,2023-03-05,,0.9168198876489886
262,799,Software Development,Sales,Screen Candidates,9,432,Alex Doe,Completed,2023-11-12,2023-11-12 09:00:00,0.1384271944079373
263,148,Invoice Processing,HR,Requirements Gathering,12,432,Alice White,In Progress,2023-09-14,,7.715350823309938
264,580,Customer Onboarding,Sales,Verify Invoice,1,72,Bob Brown,In Progress,2023-06-08,,5.978687200628293
265,733,Software Development,HR,Conduct Interviews,5,430,Alex Brown,Completed,2023-12-07,2023-12-07 05:00:00,1.7113504430891835
266,440,Invoice Processing,Marketing,Coding,12,840,Alice Brown,Completed,2023-01-12,2023-01-12 12:00:00,7.873580535970293
267,192,Employee Recruitment,HR,Market Research,10,1000,Charlie Brown,Pending,2023-06-24,,5.519239125681924
268,874,Product Launch,Sales,Launch Campaign,20,1840,Alice Smith,Completed,2023-11-26,2023-11-26 20:00:00,4.06429523289248
269,291,Invoice Processing,Marketing,Collect Documents,12,276,Alice Doe,Pending,2023-12-14,,9.428659046993635
270,25,Invoice Processing,Sales,Launch Campaign,13,247,Charlie Green,In Progress,2023-11-18,,8.17378938474586
271,789,Software Development,IT,Screen Candidates,9,648,John Green,Completed,2023-10-04,2023-10-04 09:00:00,4.602582504348801
272,675,Employee Recruitment,IT,Receive Invoice,13,442,Alice Green,Pending,2023-12-16,,0.72191931759513
273,134,Customer Onboarding,Finance,Coding,14,938,Jane Brown,Pending,2023-06-10,,9.382820423443157
274,598,Product Launch,Sales,Product Design,19,646,Charlie White,In Progress,2023-08-06,,9.719526077888382
275,468,Customer Onboarding,HR,Testing,15,1110,Charlie Doe,Completed,2023-09-20,2023-09-20 15:00:00,1.1515255540930291
276,879,Invoice Processing,Sales,Job Posting,4,320,Bob Green,In Progress,2023-07-20,,5.528523222355217
277,910,Employee Recruitment,IT,Approve Invoice,7,644,Jane Green,Completed,2023-03-16,2023-03-16 07:00:00,6.191772983622135
278,700,Employee Recruitment,Marketing,Receive Invoice,11,418,Bob Doe,In Progress,2023-11-03,,6.383102275130275
279,821,Software Development,HR,Receive Invoice,16,1456,Charlie Brown,Pending,2023-11-17,,9.177598493256012
280,577,Employee Recruitment,Marketing,Product Design,13,1261,John Smith,Pending,2023-01-25,,9.26412129420085
281,600,Software Development,HR,Initial Contact,6,360,John White,In Progress,2023-11-23,,9.64041479390893
282,452,Product Launch,Finance,Receive Invoice,11,121,John White,In Progress,2023-04-05,,4.889496597786186
283,50,Employee Recruitment,HR,Job Posting,20,300,Charlie Doe,Pending,2023-11-04,,9.442474792626983
284,433,Product Launch,HR,Conduct Interviews,4,356,Charlie Black,Pending,2023-10-30,,7.6871426167787344
285,354,Invoice Processing,Sales,Screen Candidates,16,752,Jane White,Completed,2023-03-26,2023-03-26 16:00:00,1.0455523330713012
286,96,Product Launch,Sales,Review Documents,15,840,Alice Black,Completed,2023-03-10,2023-03-10 15:00:00,2.563579657855548
287,463,Software Development,HR,Approve Invoice,15,1500,Jane Black,Completed,2023-10-11,2023-10-11 15:00:00,1.8220914916110589
288,54,Employee Recruitment,Finance,Market Research,16,304,Alex Smith,In Progress,2023-03-16,,8.006099896178213
289,169,Software Development,Sales,Verify Invoice,15,720,John White,In Progress,2023-06-20,,4.879951544683965
290,648,Invoice Processing,Sales,Testing,11,627,Alex Black,In Progress,2023-03-27,,0.6766420653944161
291,70,Customer Onboarding,IT,Approve Invoice,3,222,John White,In Progress,2023-04-10,,0.8793392798992072
292,105,Invoice Processing,IT,Coding,16,304,Bob Green,Pending,2023-11-27,,3.186376695287602
293,123,Software Development,HR,Requirements Gathering,3,141,Charlie Green,Pending,2023-09-11,,6.502789816962672
294,211,Customer Onboarding,HR,Testing,10,260,Alex Brown,Pending,2023-11-15,,5.731673588797955
295,67,Employee Recruitment,Finance,Conduct Interviews,10,230,Alice White,Completed,2023-11-20,2023-11-20 10:00:00,7.3475541610826625
296,653,Invoice Processing,Sales,Verify Invoice,5,220,Bob Brown,Pending,2023-08-16,,6.547068941155483
297,661,Invoice Processing,HR,Requirements Gathering,18,1026,Alice Green,In Progress,2023-07-19,,5.456109308717243
298,389,Customer Onboarding,IT,Testing,4,384,John Green,Pending,2023-07-19,,7.668805755029307
299,163,Software Development,Marketing,Job Posting,10,170,Jane Doe,Completed,2023-10-25,2023-10-25 10:00:00,3.2059143363604834
300,741,Product Launch,Finance,Conduct Interviews,14,826,Jane Black,Pending,2023-05-10,,9.861929362730594
301,181,Customer Onboarding,Sales,Testing,8,464,Bob White,Completed,2023-07-18,2023-07-18 08:00:00,7.375398274817952
302,511,Product Launch,HR,Coding,2,30,John Brown,Completed,2023-12-18,2023-12-18 02:00:00,9.705337747823243
303,201,Employee Recruitment,IT,Verify Invoice,7,595,Alice Brown,In Progress,2023-10-19,,8.896915675295055
304,39,Product Launch,HR,Job Posting,10,720,Bob Brown,Completed,2023-11-05,2023-11-05 10:00:00,8.890585632969373
305,242,Customer Onboarding,Sales,Approve Invoice,9,99,Bob Smith,Completed,2023-03-21,2023-03-21 09:00:00,0.906819263559162
306,944,Software Development,IT,Initial Contact,19,1843,Alex Black,Completed,2023-04-17,2023-04-17 19:00:00,2.8246232427589124
307,771,Invoice Processing,HR,Review Documents,8,192,Bob Smith,In Progress,2023-07-01,,8.759757431723996
308,1,Employee Recruitment,HR,Collect Documents,16,1472,Charlie Doe,Pending,2023-07-26,,8.008652758853072
309,755,Employee Recruitment,Sales,Verify Invoice,16,560,Jane Black,Completed,2023-09-21,2023-09-21 16:00:00,1.2882691846184569
310,543,Customer Onboarding,Marketing,Screen Candidates,14,1400,Charlie Brown,Completed,2023-09-03,2023-09-03 14:00:00,0.7680579459465409
311,415,Employee Recruitment,Finance,Job Posting,20,1560,Jane Doe,Completed,2023-11-17,2023-11-17 20:00:00,4.129671234521314
312,314,Customer Onboarding,HR,Testing,14,532,John Green,Pending,2023-06-12,,1.2381432891318769
313,354,Customer Onboarding,Marketing,Launch Campaign,2,156,Alice Smith,Pending,2023-06-22,,9.26244821756702
314,575,Invoice Processing,IT,Testing,10,470,Bob Brown,In Progress,2023-11-28,,6.203884439567654
315,467,Product Launch,IT,Launch Campaign,5,215,Charlie Green,Completed,2023-09-24,2023-09-24 05:00:00,9.49818771099684
316,390,Employee Recruitment,IT,Market Research,18,1746,Alice Smith,In Progress,2023-01-10,,8.199926535939845
317,857,Software Development,Finance,Approve Invoice,2,178,John Black,In Progress,2023-07-10,,3.965174810592953
318,132,Invoice Processing,HR,Collect Documents,20,1540,Jane Brown,Completed,2023-02-20,2023-02-20 20:00:00,0.6571012322544645
319,609,Software Development,Marketing,Approve Invoice,18,1260,Charlie Doe,Pending,2023-08-29,,9.266153793732608
320,616,Invoice Processing,Sales,Verify Invoice,3,255,Bob Smith,Pending,2023-04-05,,9.606761210735984
321,309,Customer Onboarding,HR,Receive Invoice,2,172,Charlie Green,In Progress,2023-11-26,,2.927513048691648
322,271,Software Development,HR,Launch Campaign,19,893,John Smith,Pending,2023-10-04,,6.003185917306036
323,295,Invoice Processing,IT,Screen Candidates,8,672,John Doe,In Progress,2023-02-05,,8.746283120424431
324,585,Product Launch,Sales,Screen Candidates,20,1320,Alex Doe,Pending,2023-05-09,,3.873160127030811
325,90,Customer Onboarding,Marketing,Requirements Gathering,15,870,Jane Smith,In Progress,2023-12-27,,9.703845677802065
326,545,Product Launch,Marketing,Initial Contact,19,1159,Jane Smith,In Progress,2023-09-13,,7.611917727024082
327,344,Software Development,Finance,Product Design,8,736,John Smith,Pending,2023-02-01,,6.877679282480509
328,955,Software Development,IT,Initial Contact,16,512,Alex Doe,Pending,2023-05-06,,9.82111776362844
329,878,Invoice Processing,IT,Market Research,8,112,Charlie Smith,Completed,2023-07-03,2023-07-03 08:00:00,3.260150649022016
330,437,Software Development,HR,Launch Campaign,5,380,Charlie Black,Pending,2023-11-27,,9.774282919360989
331,50,Software Development,Marketing,Testing,7,462,Charlie Green,Completed,2023-05-09,2023-05-09 07:00:00,1.7826895048452829
332,110,Customer Onboarding,HR,Receive Invoice,4,196,Bob Brown,Completed,2023-12-25,2023-12-25 04:00:00,2.823166131788757
333,675,Software Development,HR,Initial Contact,12,612,Alice Green,In Progress,2023-12-16,,4.246954513406874
334,795,Customer Onboarding,Sales,Testing,6,408,Alex Smith,Completed,2023-08-24,2023-08-24 06:00:00,8.91739665645279
335,891,Employee Recruitment,IT,Requirements Gathering,3,39,Jane Black,Completed,2023-09-19,2023-09-19 03:00:00,3.867878780341375
336,933,Product Launch,Finance,Launch Campaign,3,147,Bob Smith,Pending,2023-10-02,,4.741629919400523
337,41,Customer Onboarding,Marketing,Product Design,11,440,Alex Green,In Progress,2023-01-25,,2.9694933388307723
338,428,Product Launch,HR,Testing,4,232,Alex White,Completed,2023-01-15,2023-01-15 04:00:00,5.066466840968752
339,709,Customer Onboarding,HR,Verify Invoice,11,803,Alice Green,Completed,2023-10-13,2023-10-13 11:00:00,4.731306612010626
340,657,Employee Recruitment,Sales,Review Documents,19,399,Charlie Smith,Pending,2023-10-21,,5.088575835990045
341,826,Software Development,IT,Conduct Interviews,16,560,Alice Green,In Progress,2023-01-02,,4.140257632659488
342,292,Software Development,Sales,Verify Invoice,20,500,Bob Doe,In Progress,2023-08-22,,4.07332874359326
343,894,Customer Onboarding,HR,Receive Invoice,7,462,Charlie Smith,In Progress,2023-04-03,,5.098187303584291
344,504,Invoice Processing,IT,Market Research,2,34,Alex Smith,Pending,2023-11-19,,5.518377645134402
345,71,Product Launch,HR,Job Posting,4,360,Alice Black,Pending,2023-03-18,,5.399223561281304
346,8,Product Launch,Finance,Approve Invoice,9,468,Alex Black,Completed,2023-07-01,2023-07-01 09:00:00,8.373936068247485
347,651,Software Development,Marketing,Market Research,2,28,Alex Brown,Completed,2023-01-15,2023-01-15 02:00:00,6.436737855574716
348,478,Product Launch,Marketing,Collect Documents,1,94,Alice Doe,Pending,2023-01-24,,4.847150017633357
349,607,Invoice Processing,HR,Receive Invoice,11,660,Alex White,In Progress,2023-03-16,,5.23520503509332
350,911,Software Development,Marketing,Coding,1,83,Alice Brown,In Progress,2023-06-17,,6.204163262907276
351,64,Invoice Processing,Marketing,Receive Invoice,15,1485,Jane Black,Completed,2023-07-18,2023-07-18 15:00:00,6.0765877495474365
352,314,Invoice Processing,IT,Verify Invoice,9,360,Charlie Brown,Pending,2023-01-24,,6.010277621594601
353,4,Customer Onboarding,IT,Verify Invoice,1,19,Charlie Smith,Completed,2023-03-15,2023-03-15 01:00:00,8.323267636916693
354,708,Employee Recruitment,Finance,Coding,16,864,Alex White,Pending,2023-07-08,,2.7051072500050664
355,301,Invoice Processing,Sales,Receive Invoice,12,756,John Doe,Completed,2023-11-20,2023-11-20 12:00:00,2.187739350601412
356,668,Customer Onboarding,Marketing,Review Documents,16,1232,Alice White,Completed,2023-11-28,2023-11-28 16:00:00,1.914465679838344
357,76,Employee Recruitment,Sales,Testing,6,132,John White,Completed,2023-12-08,2023-12-08 06:00:00,6.980881921485334
358,731,Customer Onboarding,IT,Job Posting,13,1001,Charlie Brown,In Progress,2023-05-25,,5.496045029163308
359,326,Invoice Processing,Sales,Receive Invoice,19,1387,Bob Smith,In Progress,2023-09-22,,8.157520272810832
360,452,Employee Recruitment,IT,Approve Invoice,11,341,Alice Smith,In Progress,2023-05-27,,9.202522168939948
361,402,Invoice Processing,Finance,Screen Candidates,18,918,John White,Pending,2023-08-26,,7.183456941696159
362,264,Customer Onboarding,Sales,Launch Campaign,19,1349,Alice Brown,Completed,2023-08-08,2023-08-08 19:00:00,1.2854517224623796
363,964,Product Launch,Marketing,Market Research,3,255,Alice Smith,Pending,2023-03-14,,1.3033283305827326
364,10,Software Development,Marketing,Approve Invoice,8,776,Jane Brown,Pending,2023-04-09,,9.756859180740996
365,812,Employee Recruitment,IT,Screen Candidates,16,1152,Jane White,Completed,2023-12-25,2023-12-25 16:00:00,7.019333932463213
366,173,Invoice Processing,Marketing,Approve Invoice,20,1060,Jane White,Completed,2023-02-08,2023-02-08 20:00:00,5.514582787407148
367,559,Customer Onboarding,Marketing,Market Research,7,609,Alex Smith,In Progress,2023-11-28,,3.7365915045696023
368,544,Software Development,Sales,Conduct Interviews,8,544,Alex Black,Pending,2023-03-12,,2.9609076214474284
369,84,Employee Recruitment,Finance,Testing,17,1258,Alice Brown,Pending,2023-07-14,,7.908769504773816
370,640,Invoice Processing,Marketing,Launch Campaign,1,70,Charlie Doe,Completed,2023-07-15,2023-07-15 01:00:00,9.15148891253766
371,4,Invoice Processing,Finance,Requirements Gathering,7,406,Charlie Doe,Completed,2023-03-27,2023-03-27 07:00:00,7.569638068404744
372,380,Product Launch,HR,Screen Candidates,11,429,Charlie Smith,Completed,2023-06-16,2023-06-16 11:00:00,5.400504243081511
373,142,Product Launch,Marketing,Collect Documents,10,830,John Doe,In Progress,2023-07-11,,6.016327740015017
374,810,Invoice Processing,HR,Market Research,14,1302,John Green,In Progress,2023-03-24,,4.098946628305516
375,631,Employee Recruitment,Sales,Launch Campaign,4,300,Charlie Smith,Pending,2023-04-28,,8.596969785357233
376,469,Product Launch,Finance,Initial Contact,12,1176,Alex Smith,Completed,2023-03-11,2023-03-11 12:00:00,3.262596579469046
377,221,Invoice Processing,Marketing,Coding,20,760,Jane White,Pending,2023-05-25,,5.809819619277933
378,193,Employee Recruitment,Sales,Job Posting,18,1170,Charlie Smith,In Progress,2023-04-01,,7.316591406692216
379,305,Software Development,IT,Testing,10,140,Charlie Doe,Pending,2023-05-20,,1.8923196423164623
380,836,Software Development,IT,Conduct Interviews,17,323,Alice Smith,In Progress,2023-04-13,,6.211947393857635
381,401,Customer Onboarding,Sales,Verify Invoice,9,171,Alex White,In Progress,2023-04-01,,6.391947346650964
382,563,Employee Recruitment,HR,Market Research,3,96,John White,In Progress,2023-07-27,,3.7379822032191856
383,868,Software Development,Sales,Initial Contact,2,84,Jane Smith,Pending,2023-05-26,,5.008240640537788
384,928,Customer Onboarding,HR,Initial Contact,12,360,Jane Black,Completed,2023-01-22,2023-01-22 12:00:00,3.448212722549812
385,312,Employee Recruitment,Marketing,Coding,14,1400,John Brown,In Progress,2023-09-17,,3.698483942049005
386,985,Employee Recruitment,Finance,Market Research,14,336,Alice Smith,In Progress,2023-03-26,,3.911968754834494
387,555,Customer Onboarding,Sales,Receive Invoice,3,126,Charlie Green,Completed,2023-02-19,2023-02-19 03:00:00,2.3359702023000795
388,520,Employee Recruitment,HR,Coding,11,396,Bob Black,Pending,2023-09-17,,1.1075768934800856
389,86,Employee Recruitment,IT,Launch Campaign,1,29,Bob Doe,In Progress,2023-01-26,,0.0250299717670787
390,384,Product Launch,IT,Product Design,13,1001,Alex White,Completed,2023-03-25,2023-03-25 13:00:00,4.871350213187907
391,469,Customer Onboarding,HR,Product Design,19,1501,Alex Black,Pending,2023-11-02,,6.578833165440785
392,856,Product Launch,Sales,Market Research,15,1035,John Green,Pending,2023-08-29,,6.772632426003035
393,174,Product Launch,HR,Requirements Gathering,5,395,Alex Doe,In Progress,2023-04-14,,5.151672419173541
394,92,Software Development,Sales,Collect Documents,15,1215,Jane Green,In Progress,2023-08-11,,6.209708060151957
395,348,Invoice Processing,IT,Job Posting,20,480,Charlie Black,In Progress,2023-12-28,,8.404929195427378
396,74,Employee Recruitment,IT,Coding,19,570,John Doe,Completed,2023-08-15,2023-08-15 19:00:00,7.218202004604431
